id,iso,adm1,adm2
44285,USA,USA.44_1,USA.44.25_1
44286,USA,USA.44_1,USA.44.250_1
44287,USA,USA.44_1,USA.44.251_1
44288,USA,USA.44_1,USA.44.252_1
44289,USA,USA.44_1,USA.44.253_1
44290,USA,USA.44_1,USA.44.254_1
44291,USA,USA.44_1,USA.44.26_1
44292,USA,USA.44_1,USA.44.27_1
44293,USA,USA.44_1,USA.44.28_1
44294,USA,USA.44_1,USA.44.29_1
44295,USA,USA.44_1,USA.44.3_1
44296,USA,USA.44_1,USA.44.30_1
44297,USA,USA.44_1,USA.44.31_1
44298,USA,USA.44_1,USA.44.32_1
44299,USA,USA.44_1,USA.44.33_1
44300,USA,USA.44_1,USA.44.34_1
44301,USA,USA.44_1,USA.44.35_1
44302,USA,USA.44_1,USA.44.36_1
44303,USA,USA.44_1,USA.44.37_1
44304,USA,USA.44_1,USA.44.38_1
44305,USA,USA.44_1,USA.44.39_1
44306,USA,USA.44_1,USA.44.4_1
44307,USA,USA.44_1,USA.44.40_1
44308,USA,USA.44_1,USA.44.41_1
44309,USA,USA.44_1,USA.44.42_1
44310,USA,USA.44_1,USA.44.43_1
44311,USA,USA.44_1,USA.44.44_1
44312,USA,USA.44_1,USA.44.45_1
44313,USA,USA.44_1,USA.44.46_1
44314,USA,USA.44_1,USA.44.47_1
44315,USA,USA.44_1,USA.44.48_1
44316,USA,USA.44_1,USA.44.49_1
44317,USA,USA.44_1,USA.44.5_1
44318,USA,USA.44_1,USA.44.50_1
44319,USA,USA.44_1,USA.44.51_1
44320,USA,USA.44_1,USA.44.52_1
44321,USA,USA.44_1,USA.44.53_1
44322,USA,USA.44_1,USA.44.54_1
44323,USA,USA.44_1,USA.44.55_1
44324,USA,USA.44_1,USA.44.56_1
44325,USA,USA.44_1,USA.44.57_1
44326,USA,USA.44_1,USA.44.58_1
44327,USA,USA.44_1,USA.44.59_1
44328,USA,USA.44_1,USA.44.6_1
44329,USA,USA.44_1,USA.44.60_1
44330,USA,USA.44_1,USA.44.61_1
44331,USA,USA.44_1,USA.44.62_1
44332,USA,USA.44_1,USA.44.63_1
44333,USA,USA.44_1,USA.44.64_1
44334,USA,USA.44_1,USA.44.65_1
44335,USA,USA.44_1,USA.44.66_1
44336,USA,USA.44_1,USA.44.67_1
44337,USA,USA.44_1,USA.44.68_1
44338,USA,USA.44_1,USA.44.69_1
44339,USA,USA.44_1,USA.44.7_1
44340,USA,USA.44_1,USA.44.70_1
44341,USA,USA.44_1,USA.44.71_1
44342,USA,USA.44_1,USA.44.72_1
44343,USA,USA.44_1,USA.44.73_1
44344,USA,USA.44_1,USA.44.74_1
44345,USA,USA.44_1,USA.44.75_1
44346,USA,USA.44_1,USA.44.76_1
44347,USA,USA.44_1,USA.44.77_1
44348,USA,USA.44_1,USA.44.78_1
44349,USA,USA.44_1,USA.44.79_1
44350,USA,USA.44_1,USA.44.8_1
44351,USA,USA.44_1,USA.44.80_1
44352,USA,USA.44_1,USA.44.81_1
44353,USA,USA.44_1,USA.44.82_1
44354,USA,USA.44_1,USA.44.83_1
44355,USA,USA.44_1,USA.44.84_1
44356,USA,USA.44_1,USA.44.85_1
44357,USA,USA.44_1,USA.44.86_1
44358,USA,USA.44_1,USA.44.87_1
44359,USA,USA.44_1,USA.44.88_1
44360,USA,USA.44_1,USA.44.89_1
44361,USA,USA.44_1,USA.44.9_1
44362,USA,USA.44_1,USA.44.90_1
44363,USA,USA.44_1,USA.44.91_1
44364,USA,USA.44_1,USA.44.92_1
44365,USA,USA.44_1,USA.44.93_1
44366,USA,USA.44_1,USA.44.94_1
44367,USA,USA.44_1,USA.44.95_1
44368,USA,USA.44_1,USA.44.96_1
44369,USA,USA.44_1,USA.44.97_1
44370,USA,USA.44_1,USA.44.98_1
44371,USA,USA.44_1,USA.44.99_1
44372,USA,USA.45_1,USA.45.1_1
44373,USA,USA.45_1,USA.45.10_1
44374,USA,USA.45_1,USA.45.11_1
44375,USA,USA.45_1,USA.45.12_1
44376,USA,USA.45_1,USA.45.13_1
44377,USA,USA.45_1,USA.45.14_1
44378,USA,USA.45_1,USA.45.15_1
44379,USA,USA.45_1,USA.45.16_1
44380,USA,USA.45_1,USA.45.17_1
44381,USA,USA.45_1,USA.45.18_1
44382,USA,USA.45_1,USA.45.19_1
44383,USA,USA.45_1,USA.45.2_1
44384,USA,USA.45_1,USA.45.20_1
44385,USA,USA.45_1,USA.45.21_1
44386,USA,USA.45_1,USA.45.22_1
44387,USA,USA.45_1,USA.45.23_1
44388,USA,USA.45_1,USA.45.24_1
44389,USA,USA.45_1,USA.45.25_1
44390,USA,USA.45_1,USA.45.26_1
44391,USA,USA.45_1,USA.45.27_1
44392,USA,USA.45_1,USA.45.28_1
44393,USA,USA.45_1,USA.45.29_1
44394,USA,USA.45_1,USA.45.3_1
44395,USA,USA.45_1,USA.45.4_1
44396,USA,USA.45_1,USA.45.5_1
44397,USA,USA.45_1,USA.45.6_1
44398,USA,USA.45_1,USA.45.7_1
44399,USA,USA.45_1,USA.45.8_1
44400,USA,USA.45_1,USA.45.9_1
44401,USA,USA.46_1,USA.46.1_1
44402,USA,USA.46_1,USA.46.10_1
44403,USA,USA.46_1,USA.46.11_1
44404,USA,USA.46_1,USA.46.12_1
44405,USA,USA.46_1,USA.46.13_1
44406,USA,USA.46_1,USA.46.14_1
44407,USA,USA.46_1,USA.46.2_1
44408,USA,USA.46_1,USA.46.3_1
44409,USA,USA.46_1,USA.46.4_1
44410,USA,USA.46_1,USA.46.5_1
44411,USA,USA.46_1,USA.46.6_1
44412,USA,USA.46_1,USA.46.7_1
44413,USA,USA.46_1,USA.46.8_1
44414,USA,USA.46_1,USA.46.9_1
44415,USA,USA.47_1,USA.47.1_1
44416,USA,USA.47_1,USA.47.10_1
44417,USA,USA.47_1,USA.47.100_1
44418,USA,USA.47_1,USA.47.101_1
44419,USA,USA.47_1,USA.47.102_1
44420,USA,USA.47_1,USA.47.103_1
44421,USA,USA.47_1,USA.47.104_1
44422,USA,USA.47_1,USA.47.105_1
44423,USA,USA.47_1,USA.47.106_1
44424,USA,USA.47_1,USA.47.107_1
44425,USA,USA.47_1,USA.47.108_1
44426,USA,USA.47_1,USA.47.109_1
44427,USA,USA.47_1,USA.47.11_1
44428,USA,USA.47_1,USA.47.110_1
44429,USA,USA.47_1,USA.47.111_1
44430,USA,USA.47_1,USA.47.112_1
44431,USA,USA.47_1,USA.47.113_1
44432,USA,USA.47_1,USA.47.114_1
44433,USA,USA.47_1,USA.47.115_1
44434,USA,USA.47_1,USA.47.116_1
44435,USA,USA.47_1,USA.47.117_1
44436,USA,USA.47_1,USA.47.118_1
44437,USA,USA.47_1,USA.47.119_1
44438,USA,USA.47_1,USA.47.12_1
44439,USA,USA.47_1,USA.47.120_1
44440,USA,USA.47_1,USA.47.121_1
44441,USA,USA.47_1,USA.47.122_1
44442,USA,USA.47_1,USA.47.123_1
44443,USA,USA.47_1,USA.47.124_1
44444,USA,USA.47_1,USA.47.125_1
44445,USA,USA.47_1,USA.47.126_1
44446,USA,USA.47_1,USA.47.127_1
44447,USA,USA.47_1,USA.47.128_1
44448,USA,USA.47_1,USA.47.129_1
44449,USA,USA.47_1,USA.47.13_1
44450,USA,USA.47_1,USA.47.130_1
44451,USA,USA.47_1,USA.47.131_1
44452,USA,USA.47_1,USA.47.132_1
44453,USA,USA.47_1,USA.47.133_1
44454,USA,USA.47_1,USA.47.14_1
44455,USA,USA.47_1,USA.47.15_1
44456,USA,USA.47_1,USA.47.16_1
44457,USA,USA.47_1,USA.47.17_1
44458,USA,USA.47_1,USA.47.18_1
44459,USA,USA.47_1,USA.47.19_1
44460,USA,USA.47_1,USA.47.2_1
44461,USA,USA.47_1,USA.47.20_1
44462,USA,USA.47_1,USA.47.21_1
44463,USA,USA.47_1,USA.47.22_1
44464,USA,USA.47_1,USA.47.23_1
44465,USA,USA.47_1,USA.47.24_1
44466,USA,USA.47_1,USA.47.25_1
44467,USA,USA.47_1,USA.47.26_1
44468,USA,USA.47_1,USA.47.27_1
44469,USA,USA.47_1,USA.47.28_1
44470,USA,USA.47_1,USA.47.29_1
44471,USA,USA.47_1,USA.47.3_1
44472,USA,USA.47_1,USA.47.30_1
44473,USA,USA.47_1,USA.47.31_1
44474,USA,USA.47_1,USA.47.32_1
44475,USA,USA.47_1,USA.47.33_1
44476,USA,USA.47_1,USA.47.34_1
44477,USA,USA.47_1,USA.47.35_1
44478,USA,USA.47_1,USA.47.36_1
44479,USA,USA.47_1,USA.47.37_1
44480,USA,USA.47_1,USA.47.38_1
44481,USA,USA.47_1,USA.47.39_1
44482,USA,USA.47_1,USA.47.4_1
44483,USA,USA.47_1,USA.47.40_1
44484,USA,USA.47_1,USA.47.41_1
44485,USA,USA.47_1,USA.47.42_1
44486,USA,USA.47_1,USA.47.43_1
44487,USA,USA.47_1,USA.47.44_1
44488,USA,USA.47_1,USA.47.45_1
44489,USA,USA.47_1,USA.47.46_1
44490,USA,USA.47_1,USA.47.47_1
44491,USA,USA.47_1,USA.47.48_1
44492,USA,USA.47_1,USA.47.49_1
44493,USA,USA.47_1,USA.47.5_1
44494,USA,USA.47_1,USA.47.50_1
44495,USA,USA.47_1,USA.47.51_1
44496,USA,USA.47_1,USA.47.52_1
44497,USA,USA.47_1,USA.47.53_1
44498,USA,USA.47_1,USA.47.54_1
44499,USA,USA.47_1,USA.47.55_1
44500,USA,USA.47_1,USA.47.56_1
44501,USA,USA.47_1,USA.47.57_1
44502,USA,USA.47_1,USA.47.58_1
44503,USA,USA.47_1,USA.47.59_1
44504,USA,USA.47_1,USA.47.6_1
44505,USA,USA.47_1,USA.47.60_1
44506,USA,USA.47_1,USA.47.61_1
44507,USA,USA.47_1,USA.47.62_1
44508,USA,USA.47_1,USA.47.63_1
44509,USA,USA.47_1,USA.47.64_1
44510,USA,USA.47_1,USA.47.65_1
44511,USA,USA.47_1,USA.47.66_1
44512,USA,USA.47_1,USA.47.67_1
44513,USA,USA.47_1,USA.47.68_1
44514,USA,USA.47_1,USA.47.69_1
44515,USA,USA.47_1,USA.47.7_1
44516,USA,USA.47_1,USA.47.70_1
44517,USA,USA.47_1,USA.47.71_1
44518,USA,USA.47_1,USA.47.72_1
44519,USA,USA.47_1,USA.47.73_1
44520,USA,USA.47_1,USA.47.74_1
44521,USA,USA.47_1,USA.47.75_1
44522,USA,USA.47_1,USA.47.76_1
44523,USA,USA.47_1,USA.47.77_1
44524,USA,USA.47_1,USA.47.78_1
44525,USA,USA.47_1,USA.47.79_1
44526,USA,USA.47_1,USA.47.8_1
44527,USA,USA.47_1,USA.47.80_1
44528,USA,USA.47_1,USA.47.81_1
44529,USA,USA.47_1,USA.47.82_1
44530,USA,USA.47_1,USA.47.83_1
44531,USA,USA.47_1,USA.47.84_1
44532,USA,USA.47_1,USA.47.85_1
44533,USA,USA.47_1,USA.47.86_1
44534,USA,USA.47_1,USA.47.87_1
44535,USA,USA.47_1,USA.47.88_1
44536,USA,USA.47_1,USA.47.89_1
44537,USA,USA.47_1,USA.47.9_1
44538,USA,USA.47_1,USA.47.90_1
44539,USA,USA.47_1,USA.47.91_1
44540,USA,USA.47_1,USA.47.92_1
44541,USA,USA.47_1,USA.47.93_1
44542,USA,USA.47_1,USA.47.94_1
44543,USA,USA.47_1,USA.47.95_1
44544,USA,USA.47_1,USA.47.96_1
44545,USA,USA.47_1,USA.47.97_1
44546,USA,USA.47_1,USA.47.98_1
44547,USA,USA.47_1,USA.47.99_1
44548,USA,USA.48_1,USA.48.1_1
44549,USA,USA.48_1,USA.48.10_1
44550,USA,USA.48_1,USA.48.11_1
44551,USA,USA.48_1,USA.48.12_1
44552,USA,USA.48_1,USA.48.13_1
44553,USA,USA.48_1,USA.48.14_1
44554,USA,USA.48_1,USA.48.15_1
44555,USA,USA.48_1,USA.48.16_1
44556,USA,USA.48_1,USA.48.17_1
44557,USA,USA.48_1,USA.48.18_1
44558,USA,USA.48_1,USA.48.19_1
44559,USA,USA.48_1,USA.48.2_1
44560,USA,USA.48_1,USA.48.20_1
44561,USA,USA.48_1,USA.48.21_1
44562,USA,USA.48_1,USA.48.22_1
44563,USA,USA.48_1,USA.48.23_1
44564,USA,USA.48_1,USA.48.24_1
44565,USA,USA.48_1,USA.48.25_1
44566,USA,USA.48_1,USA.48.26_1
44567,USA,USA.48_1,USA.48.27_1
44568,USA,USA.48_1,USA.48.28_1
44569,USA,USA.48_1,USA.48.29_1
44570,USA,USA.48_1,USA.48.3_1
44571,USA,USA.48_1,USA.48.30_1
44572,USA,USA.48_1,USA.48.31_1
44573,USA,USA.48_1,USA.48.32_1
44574,USA,USA.48_1,USA.48.33_1
44575,USA,USA.48_1,USA.48.34_1
44576,USA,USA.48_1,USA.48.35_1
44577,USA,USA.48_1,USA.48.36_1
44578,USA,USA.48_1,USA.48.37_1
44579,USA,USA.48_1,USA.48.38_1
44580,USA,USA.48_1,USA.48.39_1
44581,USA,USA.48_1,USA.48.4_1
44582,USA,USA.48_1,USA.48.5_1
44583,USA,USA.48_1,USA.48.6_1
44584,USA,USA.48_1,USA.48.7_1
44585,USA,USA.48_1,USA.48.8_1
44586,USA,USA.48_1,USA.48.9_1
44587,USA,USA.49_1,USA.49.1_1
44588,USA,USA.49_1,USA.49.10_1
44589,USA,USA.49_1,USA.49.11_1
44590,USA,USA.49_1,USA.49.12_1
44591,USA,USA.49_1,USA.49.13_1
44592,USA,USA.49_1,USA.49.14_1
44593,USA,USA.49_1,USA.49.15_1
44594,USA,USA.49_1,USA.49.16_1
44595,USA,USA.49_1,USA.49.17_1
44596,USA,USA.49_1,USA.49.18_1
44597,USA,USA.49_1,USA.49.19_1
44598,USA,USA.49_1,USA.49.2_1
44599,USA,USA.49_1,USA.49.20_1
44600,USA,USA.49_1,USA.49.21_1
44601,USA,USA.49_1,USA.49.22_1
44602,USA,USA.49_1,USA.49.23_1
44603,USA,USA.49_1,USA.49.24_1
44604,USA,USA.49_1,USA.49.25_1
44605,USA,USA.49_1,USA.49.26_1
44606,USA,USA.49_1,USA.49.27_1
44607,USA,USA.49_1,USA.49.28_1
44608,USA,USA.49_1,USA.49.29_1
44609,USA,USA.49_1,USA.49.3_1
44610,USA,USA.49_1,USA.49.30_1
44611,USA,USA.49_1,USA.49.31_1
44612,USA,USA.49_1,USA.49.32_1
44613,USA,USA.49_1,USA.49.33_1
44614,USA,USA.49_1,USA.49.34_1
44615,USA,USA.49_1,USA.49.35_1
44616,USA,USA.49_1,USA.49.36_1
44617,USA,USA.49_1,USA.49.37_1
44618,USA,USA.49_1,USA.49.38_1
44619,USA,USA.49_1,USA.49.39_1
44620,USA,USA.49_1,USA.49.4_1
44621,USA,USA.49_1,USA.49.40_1
44622,USA,USA.49_1,USA.49.41_1
44623,USA,USA.49_1,USA.49.42_1
44624,USA,USA.49_1,USA.49.43_1
44625,USA,USA.49_1,USA.49.44_1
44626,USA,USA.49_1,USA.49.45_1
44627,USA,USA.49_1,USA.49.46_1
44628,USA,USA.49_1,USA.49.47_1
44629,USA,USA.49_1,USA.49.48_1
44630,USA,USA.49_1,USA.49.49_1
44631,USA,USA.49_1,USA.49.5_1
44632,USA,USA.49_1,USA.49.50_1
44633,USA,USA.49_1,USA.49.51_1
44634,USA,USA.49_1,USA.49.52_1
44635,USA,USA.49_1,USA.49.53_1
44636,USA,USA.49_1,USA.49.54_1
44637,USA,USA.49_1,USA.49.55_1
44638,USA,USA.49_1,USA.49.6_1
44639,USA,USA.49_1,USA.49.7_1
44640,USA,USA.49_1,USA.49.8_1
44641,USA,USA.49_1,USA.49.9_1
44642,USA,USA.5_1,USA.5.1_1
44643,USA,USA.5_1,USA.5.10_1
44644,USA,USA.5_1,USA.5.11_1
44645,USA,USA.5_1,USA.5.12_1
44646,USA,USA.5_1,USA.5.13_1
44647,USA,USA.5_1,USA.5.14_1
44648,USA,USA.5_1,USA.5.15_1
44649,USA,USA.5_1,USA.5.16_1
44650,USA,USA.5_1,USA.5.17_1
44651,USA,USA.5_1,USA.5.18_1
44652,USA,USA.5_1,USA.5.19_1
44653,USA,USA.5_1,USA.5.2_1
44654,USA,USA.5_1,USA.5.20_1
44655,USA,USA.5_1,USA.5.21_1
44656,USA,USA.5_1,USA.5.22_1
44657,USA,USA.5_1,USA.5.23_1
44658,USA,USA.5_1,USA.5.24_1
44659,USA,USA.5_1,USA.5.25_1
44660,USA,USA.5_1,USA.5.26_1
44661,USA,USA.5_1,USA.5.27_1
44662,USA,USA.5_1,USA.5.28_1
44663,USA,USA.5_1,USA.5.29_1
44664,USA,USA.5_1,USA.5.3_1
44665,USA,USA.5_1,USA.5.30_1
44666,USA,USA.5_1,USA.5.31_1
44667,USA,USA.5_1,USA.5.32_1
44668,USA,USA.5_1,USA.5.33_1
44669,USA,USA.5_1,USA.5.34_1
44670,USA,USA.5_1,USA.5.35_1
44671,USA,USA.5_1,USA.5.36_1
44672,USA,USA.5_1,USA.5.37_1
44673,USA,USA.5_1,USA.5.38_1
44674,USA,USA.5_1,USA.5.39_1
44675,USA,USA.5_1,USA.5.4_1
44676,USA,USA.5_1,USA.5.40_1
44677,USA,USA.5_1,USA.5.41_1
44678,USA,USA.5_1,USA.5.42_1
44679,USA,USA.5_1,USA.5.43_1
44680,USA,USA.5_1,USA.5.44_1
44681,USA,USA.5_1,USA.5.45_1
44682,USA,USA.5_1,USA.5.46_1
44683,USA,USA.5_1,USA.5.47_1
44684,USA,USA.5_1,USA.5.48_1
44685,USA,USA.5_1,USA.5.49_1
44686,USA,USA.5_1,USA.5.5_1
44687,USA,USA.5_1,USA.5.50_1
44688,USA,USA.5_1,USA.5.51_1
44689,USA,USA.5_1,USA.5.52_1
44690,USA,USA.5_1,USA.5.53_1
44691,USA,USA.5_1,USA.5.54_1
44692,USA,USA.5_1,USA.5.55_1
44693,USA,USA.5_1,USA.5.56_1
44694,USA,USA.5_1,USA.5.57_1
44695,USA,USA.5_1,USA.5.58_1
44696,USA,USA.5_1,USA.5.6_1
44697,USA,USA.5_1,USA.5.7_1
44698,USA,USA.5_1,USA.5.8_1
44699,USA,USA.5_1,USA.5.9_1
44700,USA,USA.50_1,USA.50.1_1
44701,USA,USA.50_1,USA.50.10_1
44702,USA,USA.50_1,USA.50.11_1
44703,USA,USA.50_1,USA.50.12_1
44704,USA,USA.50_1,USA.50.13_1
44705,USA,USA.50_1,USA.50.14_1
44706,USA,USA.50_1,USA.50.15_1
44707,USA,USA.50_1,USA.50.16_1
44708,USA,USA.50_1,USA.50.17_1
44709,USA,USA.50_1,USA.50.18_1
44710,USA,USA.50_1,USA.50.19_1
44711,USA,USA.50_1,USA.50.2_1
44712,USA,USA.50_1,USA.50.20_1
44713,USA,USA.50_1,USA.50.21_1
44714,USA,USA.50_1,USA.50.22_1
44715,USA,USA.50_1,USA.50.23_1
44716,USA,USA.50_1,USA.50.24_1
44717,USA,USA.50_1,USA.50.25_1
44718,USA,USA.50_1,USA.50.26_1
44719,USA,USA.50_1,USA.50.27_1
44720,USA,USA.50_1,USA.50.28_1
44721,USA,USA.50_1,USA.50.29_1
44722,USA,USA.50_1,USA.50.3_1
44723,USA,USA.50_1,USA.50.30_1
44724,USA,USA.50_1,USA.50.31_1
44725,USA,USA.50_1,USA.50.32_1
44726,USA,USA.50_1,USA.50.33_1
44727,USA,USA.50_1,USA.50.34_1
44728,USA,USA.50_1,USA.50.35_1
44729,USA,USA.50_1,USA.50.36_1
44730,USA,USA.50_1,USA.50.37_1
44731,USA,USA.50_1,USA.50.38_1
44732,USA,USA.50_1,USA.50.39_1
44733,USA,USA.50_1,USA.50.4_1
44734,USA,USA.50_1,USA.50.40_1
44735,USA,USA.50_1,USA.50.41_1
44736,USA,USA.50_1,USA.50.42_1
44737,USA,USA.50_1,USA.50.43_1
44738,USA,USA.50_1,USA.50.44_1
44739,USA,USA.50_1,USA.50.45_1
44740,USA,USA.50_1,USA.50.46_1
44741,USA,USA.50_1,USA.50.47_1
44742,USA,USA.50_1,USA.50.48_1
44743,USA,USA.50_1,USA.50.49_1
44744,USA,USA.50_1,USA.50.5_1
44745,USA,USA.50_1,USA.50.50_1
44746,USA,USA.50_1,USA.50.51_1
44747,USA,USA.50_1,USA.50.52_1
44748,USA,USA.50_1,USA.50.53_1
44749,USA,USA.50_1,USA.50.54_1
44750,USA,USA.50_1,USA.50.55_1
44751,USA,USA.50_1,USA.50.56_1
44752,USA,USA.50_1,USA.50.57_1
44753,USA,USA.50_1,USA.50.58_1
44754,USA,USA.50_1,USA.50.59_1
44755,USA,USA.50_1,USA.50.6_1
44756,USA,USA.50_1,USA.50.60_1
44757,USA,USA.50_1,USA.50.61_1
44758,USA,USA.50_1,USA.50.62_1
44759,USA,USA.50_1,USA.50.63_1
44760,USA,USA.50_1,USA.50.64_1
44761,USA,USA.50_1,USA.50.65_1
44762,USA,USA.50_1,USA.50.66_1
44763,USA,USA.50_1,USA.50.67_1
44764,USA,USA.50_1,USA.50.68_1
44765,USA,USA.50_1,USA.50.69_1
44766,USA,USA.50_1,USA.50.7_1
44767,USA,USA.50_1,USA.50.70_1
44768,USA,USA.50_1,USA.50.71_1
44769,USA,USA.50_1,USA.50.72_1
44770,USA,USA.50_1,USA.50.73_1
44771,USA,USA.50_1,USA.50.74_1
44772,USA,USA.50_1,USA.50.8_1
44773,USA,USA.50_1,USA.50.9_1
44774,USA,USA.51_1,USA.51.1_1
44775,USA,USA.51_1,USA.51.10_1
44776,USA,USA.51_1,USA.51.11_1
44777,USA,USA.51_1,USA.51.12_1
44778,USA,USA.51_1,USA.51.13_1
44779,USA,USA.51_1,USA.51.14_1
44780,USA,USA.51_1,USA.51.15_1
44781,USA,USA.51_1,USA.51.16_1
44782,USA,USA.51_1,USA.51.17_1
44783,USA,USA.51_1,USA.51.18_1
44784,USA,USA.51_1,USA.51.19_1
44785,USA,USA.51_1,USA.51.2_1
44786,USA,USA.51_1,USA.51.20_1
44787,USA,USA.51_1,USA.51.21_1
44788,USA,USA.51_1,USA.51.22_1
44789,USA,USA.51_1,USA.51.23_1
44790,USA,USA.51_1,USA.51.3_1
44791,USA,USA.51_1,USA.51.4_1
44792,USA,USA.51_1,USA.51.5_1
44793,USA,USA.51_1,USA.51.6_1
44794,USA,USA.51_1,USA.51.7_1
44795,USA,USA.51_1,USA.51.8_1
44796,USA,USA.51_1,USA.51.9_1
44797,USA,USA.6_1,USA.6.1_1
44798,USA,USA.6_1,USA.6.10_1
44799,USA,USA.6_1,USA.6.11_1
44800,USA,USA.6_1,USA.6.12_1
44801,USA,USA.6_1,USA.6.13_1
44802,USA,USA.6_1,USA.6.14_1
44803,USA,USA.6_1,USA.6.15_1
44804,USA,USA.6_1,USA.6.16_1
44805,USA,USA.6_1,USA.6.17_1
44806,USA,USA.6_1,USA.6.18_1
44807,USA,USA.6_1,USA.6.19_1
44808,USA,USA.6_1,USA.6.2_1
44809,USA,USA.6_1,USA.6.20_1
44810,USA,USA.6_1,USA.6.21_1
44811,USA,USA.6_1,USA.6.22_1
44812,USA,USA.6_1,USA.6.23_1
44813,USA,USA.6_1,USA.6.24_1
44814,USA,USA.6_1,USA.6.25_1
44815,USA,USA.6_1,USA.6.26_1
44816,USA,USA.6_1,USA.6.27_1
44817,USA,USA.6_1,USA.6.28_1
44818,USA,USA.6_1,USA.6.29_1
44819,USA,USA.6_1,USA.6.3_1
44820,USA,USA.6_1,USA.6.30_1
44821,USA,USA.6_1,USA.6.31_1
44822,USA,USA.6_1,USA.6.32_1
44823,USA,USA.6_1,USA.6.33_1
44824,USA,USA.6_1,USA.6.34_1
44825,USA,USA.6_1,USA.6.35_1
44826,USA,USA.6_1,USA.6.36_1
44827,USA,USA.6_1,USA.6.37_1
44828,USA,USA.6_1,USA.6.38_1
44829,USA,USA.6_1,USA.6.39_1
44830,USA,USA.6_1,USA.6.4_1
44831,USA,USA.6_1,USA.6.40_1
44832,USA,USA.6_1,USA.6.41_1
44833,USA,USA.6_1,USA.6.42_1
44834,USA,USA.6_1,USA.6.43_1
44835,USA,USA.6_1,USA.6.44_1
44836,USA,USA.6_1,USA.6.45_1
44837,USA,USA.6_1,USA.6.46_1
44838,USA,USA.6_1,USA.6.47_1
44839,USA,USA.6_1,USA.6.48_1
44840,USA,USA.6_1,USA.6.49_1
44841,USA,USA.6_1,USA.6.5_1
44842,USA,USA.6_1,USA.6.50_1
44843,USA,USA.6_1,USA.6.51_1
44844,USA,USA.6_1,USA.6.52_1
44845,USA,USA.6_1,USA.6.53_1
44846,USA,USA.6_1,USA.6.54_1
44847,USA,USA.6_1,USA.6.55_1
44848,USA,USA.6_1,USA.6.56_1
44849,USA,USA.6_1,USA.6.57_1
44850,USA,USA.6_1,USA.6.58_1
44851,USA,USA.6_1,USA.6.59_1
44852,USA,USA.6_1,USA.6.6_1
44853,USA,USA.6_1,USA.6.60_1
44854,USA,USA.6_1,USA.6.61_1
44855,USA,USA.6_1,USA.6.62_1
44856,USA,USA.6_1,USA.6.63_1
44857,USA,USA.6_1,USA.6.64_1
44858,USA,USA.6_1,USA.6.7_1
44859,USA,USA.6_1,USA.6.8_1
44860,USA,USA.6_1,USA.6.9_1
44861,USA,USA.7_1,USA.7.1_1
44862,USA,USA.7_1,USA.7.2_1
44863,USA,USA.7_1,USA.7.3_1
44864,USA,USA.7_1,USA.7.4_1
44865,USA,USA.7_1,USA.7.5_1
44866,USA,USA.7_1,USA.7.6_1
44867,USA,USA.7_1,USA.7.7_1
44868,USA,USA.7_1,USA.7.8_1
44869,USA,USA.8_1,USA.8.1_1
44870,USA,USA.8_1,USA.8.2_1
44871,USA,USA.8_1,USA.8.3_1
44872,USA,USA.9_1,USA.9.1_1
44873,UZB,UZB.1_1,UZB.1.1_1
44874,UZB,UZB.1_1,UZB.1.10_1
44875,UZB,UZB.1_1,UZB.1.11_1
44876,UZB,UZB.1_1,UZB.1.12_1
44877,UZB,UZB.1_1,UZB.1.13_1
44878,UZB,UZB.1_1,UZB.1.14_1
44879,UZB,UZB.1_1,UZB.1.2_1
44880,UZB,UZB.1_1,UZB.1.3_1
44881,UZB,UZB.1_1,UZB.1.4_1
44882,UZB,UZB.1_1,UZB.1.5_1
44883,UZB,UZB.1_1,UZB.1.6_1
44884,UZB,UZB.1_1,UZB.1.7_1
44885,UZB,UZB.1_1,UZB.1.8_1
44886,UZB,UZB.1_1,UZB.1.9_1
44887,UZB,UZB.10_1,UZB.10.1_1
44888,UZB,UZB.10_1,UZB.10.10_1
44889,UZB,UZB.10_1,UZB.10.11_1
44890,UZB,UZB.10_1,UZB.10.12_1
44891,UZB,UZB.10_1,UZB.10.13_1
44892,UZB,UZB.10_1,UZB.10.14_1
44893,UZB,UZB.10_1,UZB.10.2_1
44894,UZB,UZB.10_1,UZB.10.3_1
44895,UZB,UZB.10_1,UZB.10.4_1
44896,UZB,UZB.10_1,UZB.10.5_1
44897,UZB,UZB.10_1,UZB.10.6_1
44898,UZB,UZB.10_1,UZB.10.7_1
44899,UZB,UZB.10_1,UZB.10.8_1
44900,UZB,UZB.10_1,UZB.10.9_1
44901,UZB,UZB.11_1,UZB.11.1_1
44902,UZB,UZB.11_1,UZB.11.2_1
44903,UZB,UZB.11_1,UZB.11.3_1
44904,UZB,UZB.11_1,UZB.11.4_1
44905,UZB,UZB.11_1,UZB.11.5_1
44906,UZB,UZB.11_1,UZB.11.6_1
44907,UZB,UZB.11_1,UZB.11.7_1
44908,UZB,UZB.11_1,UZB.11.8_1
44909,UZB,UZB.12_1,UZB.12.1_1
44910,UZB,UZB.12_1,UZB.12.10_1
44911,UZB,UZB.12_1,UZB.12.11_1
44912,UZB,UZB.12_1,UZB.12.12_1
44913,UZB,UZB.12_1,UZB.12.13_1
44914,UZB,UZB.12_1,UZB.12.14_1
